gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion
51497,174693,5,52436,0,3.5,0,16.5,0,0,6,449.5,3571.5,6162.5,8407,9740,3,5,0,4,17,17
5195,1674,15.5,36126,0,8.5,0,15.5,0,0,16.5,364.5,5807,11419.5,15619,17789.5,9.5,15.5,0,8,4,4
49260,827623,8.5,100638.5,0,2.5,0.5,20,0,0,9.5,16,64,229.5,619.5,1207.5,3.5,8.5,0,4,3,3
180873,174673,2.5,166779.5,0.5,1.5,0.5,9.5,0,0,3.5,8,49,87.5,178,504,0,2.5,0,6,5,6
2107,3674,6,15917,0,5.5,0,16,0,0,7,153.5,4106.5,12091,15905.5,17732,1,6,0,3,7,7
973,5105,4.5,16809.5,0,4,0,15.5,0,0,5.5,316.5,3557,8644.5,13895.5,16939.5,1,4.5,0,26,0,0
37859,38613,2.5,10099,0,1.5,0.5,11.5,0,0,3.5,28.5,107,276,548.5,1033.5,1.5,2.5,0,3,4,4
173407,57798,11,24457,0,7.5,0,18,0,0,12,260.5,2416.5,5800.5,8120,9184.5,46,11,0,9,1,1
856753,5802,8,23107,0,5,0,16.5,0,0,9,898.5,3924,8430,14231,17235.5,3,8,0,7,3,3
11350,818561,5,23590,0,2.5,0,19,0,0,6,28.5,339,3232,6347.5,8425.5,2.5,5,0,3,13,13
853767,173116,9,2635,0,6.5,0.5,17,0,0,10,86,940,2221,5541.5,10337.5,36,9,0,4,6,6
2811,856793,4.5,1645.5,0,3.5,0,16,0,0,5.5,734.5,4168,8749.5,14631.5,17427.5,1.5,4.5,0,4,1,1
3643413,53436,1.5,0.5,0,1,0.5,12,0,0,2.5,3.5,5,17,45.5,133.5,0,1.5,0,26,0,0
24316,854029,5,13009,0,4.5,0,17.5,0,0,6,249,1899.5,5754.5,8385.5,11192.5,5,5,0,8,1,1
28951,218038,4,2867.5,0,3,0,16.5,0,0,5,140,2041,6722.5,12137.5,15691.5,0.5,4,0,6,4,4
9929,2542725,1,0,0,1,1,9.5,0,0,2,186.5,2728.5,6488.5,8318,9068.5,0,1,0,4,2,2
22196,5897,8,186258.5,0,4,0,15,0,0,9,211.5,4138.5,11104.5,15717.5,17920.5,3,8,0,10,1,1
855937,856231,6.5,1998,0,5,0,17.5,0,0,7.5,112.5,1793.5,4425.5,11282,16011.5,4.5,6.5,0,4,1,1
84280,12759,1.5,9817,0,1.5,0.5,16.5,0,0,2.5,88,1339.5,6211,12272.5,16135,0,1.5,0,5,9,9
850878,100020948,2.5,37,0,2.5,0.5,17.5,0,0,3.5,23.5,178,1580,8485.5,15435.5,2,2.5,0,9,2,2
816623,229603,1,0,0,1,1,20,0,0,2,10,50,605.5,4247.5,7319,0,1,0,4,5,5
6281,832846,5.5,12356.5,0,4.5,0.5,19,0,0,6.5,106,2258.5,5586.5,7953.5,9198,1,5.5,0,4,13,17
33937,57105,2,12854.5,0.5,1.5,0.5,11,0,0,3,5.5,15.5,41.5,116.5,328.5,0,2,0,4,5,5
856188,22891,3,29306.5,0,2.5,0,15.5,0,0,4,707,3665,9728,15519,17821.5,0.5,3,0,5,11,11
10499,844036,14.5,53812,0,9.5,0.5,18,0,0,15.5,694.5,4153.5,7322.5,8819.5,9696,42,14.5,0,7,1,1
173214,3196,5.5,47849.5,0,4,0,18,0,0,6.5,118,2142,5518,7887.5,9079,1.5,5.5,0,26,0,0
7556,10551,112.5,718731,0,13.5,0.5,15.5,0,0,113.5,1772,7187.5,12933.5,16611,18278,314,112.5,0,3,3,3
176022,9973,2.5,12169.5,0,2,0,18,0,0,3.5,76.5,1589.5,5529,7906.5,8959.5,0,2.5,0,7,1,1
853166,25387,3,949.5,0,3,0.5,16.5,0,0,4,714.5,2579.5,7463,13924.5,17094,1,3,0,5,1,1
183748,6217,44,30863.5,0,19,0.5,15.5,0,0,45,1278,4499.5,7119,11047,15238,827.5,44,0,8,1,1
856844,843875,4.5,61.5,0,4.5,0.5,9.5,0,0,5.5,83.5,1082.5,2818,6700,8298,11,4.5,0,3,10,10
50488,2540691,11,5824.5,0,8,0,18,0,0,12,310.5,2167,5617,7927,9184,19.5,11,0,4,15,17
5863,6892,2.5,5911.5,0,2.5,0,16,0,0,3.5,95.5,2142.5,9210.5,14482,17193.5,1.5,2.5,0,26,0,0
853478,173162,2.5,23662.5,0,1.5,0,9.5,0,0,3.5,9,630,1754,3455,7133,0.5,2.5,0,2,31,32
38890,2703462,3,11049.5,0,2,0.5,17,0,0,4,64,1008.5,4638.5,7324,11932,0,3,0,5,4,4
118460,10897,14,14664.5,0,10.5,0,16,0,0,15,891.5,5049,11117,15648,17768.5,54.5,14,0,4,16,17
27429,181576,19,49918.5,0,9,0.5,16.5,0,0,20,524.5,4086.5,6961,8619.5,9618.5,25,19,0,7,2,3
835759,398148,3,62381.5,0,1.5,0,19.5,0,0,4,20,67.5,213.5,484,1477,0,3,0,2,15,15
836451,490,10.5,21580,0,9.5,0,18,0,0,11.5,1045.5,4091.5,6530,8735,9987.5,11,10.5,0,3,7,7
5603,173518,1.5,53,0,1.5,0.5,16.5,0,0,2.5,56,1447.5,5288.5,7828.5,9256.5,0,1.5,0,10,1,1
4297,80205,25.5,44797,0,11,0,15,0,0,26.5,1308.5,6949.5,13078,16819.5,18579,103.5,25.5,0,10,3,4
821053,286499,1.5,149.5,0,1.5,0.5,18.5,0,0,2.5,88.5,1830,5428.5,7882.5,9101.5,0,1.5,0,3,8,8
855497,2701,5,961.5,0,5,0.5,17,0,0,6,637.5,1934,6118.5,12838,16514.5,7,5,0,4,5,5
2966,825284,5,31,0,4,0.5,19,0,0,6,38.5,1192.5,4860.5,7581,8865.5,14,5,0,3,6,6
854038,816985,4,10576,0.5,3,0.5,9,0,0,5,53.5,967.5,2274.5,5967.5,8244.5,2,4,0,5,3,3
837303,24598,1,0,0.5,1,1,11,0,0,2,3.5,18,64.5,209,460,0,1,0,11,1,1
852886,58478,2,445,0,2,0.5,16.5,0,0,3,33,1069,7044,13395.5,16706.5,0.5,2,0,6,1,1
36018,11651,7.5,269273.5,0,3,0,17,0,0,8.5,192,2537,6930.5,9903,14306.5,2.5,7.5,0,3,7,9
852127,20595,12,148,0,9,0,10,0,0,13,159.5,1333,2525,6331.5,8306.5,12,12,0,5,5,5
42464,80824,6,1956,0,5,0.5,17,0,0,7,244.5,3073,6018,8235.5,10660.5,3,6,0,3,3,3
42379,281831,4.5,40514.5,0,2,0.5,18,0,0,5.5,44,886.5,2606,6605.5,9220.5,1.5,4.5,0,5,2,2
853327,5329,13,44222.5,0,6,0,16.5,0,0,14,221.5,2124,7846.5,14320,17134.5,28.5,13,0,26,0,0
38367,37455,4.5,67544.5,0.5,2,0.5,10.5,0,0,5.5,14.5,34,127,365,754.5,0.5,4.5,0,3,6,7
84394,854475,1.5,0,0,1.5,0.5,10,0,0,2.5,6,63.5,925.5,2249,5775,0.5,1.5,0,14,2,3
177602,850528,14.5,307564,0,7.5,0,19,0,0,15.5,77,1077,1907.5,3446.5,7191,55.5,14.5,0,7,2,2
113451,856464,1.5,36,0,1.5,0.5,16.5,0,0,2.5,87,1493.5,6979.5,13155,16772,0,1.5,0,3,12,12
820142,55561,2,23662,0,1.5,0.5,18.5,0,0,3,37.5,1450.5,4986.5,7507.5,9156.5,0.5,2,0,4,12,12
684,34748,2.5,7205.5,0,2.5,0,9,0,0,3.5,95,1707.5,5456.5,7897,9182,1,2.5,0,2,15,15
856096,2543517,9,47724.5,0,7,0,17.5,0,0,10,71,1240,3575.5,7154.5,8907,43.5,9,0,4,5,6
27,444841,9,5242,0,6,0.5,16,0,0,10,537,3965.5,6344.5,9956.5,15636.5,15.5,9,0,2,91,94
51538,40506,3,29663,0,2.5,0,18,0,0,4,45,830,4460.5,6852.5,9398,0,3,0,4,4,4
312965,22218,3,38177,0,2,0.5,17.5,0,0,4,60.5,1570,6615.5,8525.5,10007.5,0.5,3,0,4,6,7
55216,10763,5,911,0,4.5,0,16,0,0,6,153,3625,10285.5,14760,17537.5,2.5,5,0,2,9,9
842674,5154,1,0,0,1,1,18.5,0,0,2,22.5,479,3922,6629.5,8874,0,1,0,26,0,0
176626,9862,20,8620.5,0,14,0.5,9,0,0,21,486,3505,6598,8545.5,9389,264.5,20,0,8,3,3
2321,17164,7.5,40466.5,0,5,0,16,0,0,8.5,179.5,2628.5,7077,13237.5,16868.5,4.5,7.5,0,4,5,5
5576,821228,11.5,44525.5,0.5,5.5,0.5,8.5,0,0,12.5,221.5,2736.5,5567.5,7512.5,8902,17.5,11.5,0,26,0,0
855412,7832,5.5,18918.5,0,4,0,16,0,0,6.5,117.5,2802.5,7717,12350.5,16422.5,0.5,5.5,0,7,2,2
851143,1605,21,26325,0,13.5,0,16.5,0,0,22,1219,5288,8469,13465.5,16992.5,54,21,0,3,20,20
4607,175098,1,0,0,1,1,17,0,0,2,42.5,452.5,3942.5,7187,9115,0,1,0,6,4,4
5192,115677,2,67,0,2,0.5,16.5,0,0,3,32,657,7040.5,12915,16390.5,1,2,0,6,10,10
822350,851777,2,0,0,2,0.5,20,0,0,3,7.5,45,432.5,1879.5,4615.5,1,2,0,4,5,5
10928,19359,15.5,50621,0,6,0,17,0,0,16.5,267.5,3378,6020,8490,12522,2,15.5,0,5,3,4
852466,2912,1.5,3.5,0,1.5,0.5,17,0,0,2.5,27.5,771,5315,8783,14538,0,1.5,0,4,2,2
26398,84265,2,0,0.5,2,0.5,8.5,0,0,3,28.5,208,2718.5,5718.5,7983.5,1.5,2,0,3,2,2
4864,161477,8.5,14537.5,0,6,0.5,17,0,0,9.5,797.5,3675.5,6040,8090,10671,9,8.5,0,26,0,0
842953,835139,2,113.5,0,2,0.5,21,0,0,3,23,131.5,357,729,1093,0,2,0,4,6,6
36001,180555,2.5,45609.5,0,1.5,0,19.5,0,0,3.5,13,29,77.5,291.5,1895.5,0.5,2.5,0,9,1,1
83782,178022,1,0,0.5,1,1,9.5,0,0,2,25,46,122,211.5,516,0,1,0,9,2,2
55768,2542875,4.5,12816,0,4,0,17,0,0,5.5,337,3556.5,6707.5,8541.5,10992.5,2,4.5,0,4,5,6
176536,100129654,2,11831.5,0,1.5,0.5,16.5,0,0,3,27,534,4217.5,7671.5,11193.5,0.5,2,0,17,1,1
1958,828025,7.5,16406.5,0,5,0,9.5,0,0,8.5,523,3920,7216,8669,9412,6.5,7.5,0,4,2,2
853504,818708,6.5,373.5,0.5,5.5,0.5,9,0,0,7.5,62,1031,2301,5753.5,8107.5,14.5,6.5,0,3,6,6
31405,12737,7,2606530.5,0,2,0.5,18.5,0,0,8,38.5,162,1305.5,3901,10563.5,1,7,0,3,7,8
33652,23046,1,0,0.5,1,1,8.5,0,0,2,7,860,4200.5,7050,8634.5,0,1,0,5,5,5
851787,947474,2.5,1,0,2,0,9.5,0,0,3.5,25.5,740,1883,4335.5,7643,1,2.5,0,4,5,5
23371,8496,15,22434,0,8.5,0,15,0,0,16,1000,6625,11833,15931,18016,13,15,0,9,1,1
3301,140685,19,23602.5,0,10.5,0.5,15.5,0,0,20,1273,5166,10393,15263.5,17653,52.5,19,0,6,8,8
854827,9984,38,118787.5,0,9,0,15.5,0,0,39,578,4859.5,9688.5,15406,17752,122.5,38,0,9,3,3
850722,835297,1.5,0,0,1.5,0.5,19,0,0,2.5,12,79.5,1465.5,6423,8597,0.5,1.5,0,5,3,3
855463,27494,6,17898.5,0,3.5,0.5,18,0,0,7,589,1700.5,3110,7412.5,12746.5,11.5,6,0,5,1,1
54537,824002,2,565,0,1.5,0.5,18,0,0,3,155,2034,5703,8266.5,9617.5,0.5,2,0,9,2,3
26100,80349,14,17320.5,0,10,0,15,0,0,15,467.5,5941.5,12045.5,16498,18270,22,14,0,3,7,7
854265,29546,11,31355.5,0,6.5,0,17,0,0,12,216,1647.5,4924.5,12240,16021.5,26.5,11,0,4,2,2
57644,106389,1,0,0.5,1,1,9,0,0,2,5,18.5,835.5,4402.5,7356.5,0,1,0,8,6,7
856023,39679,12.5,37970,0,7.5,0,17.5,0,0,13.5,196.5,1539,4007.5,7735,9505.5,22.5,12.5,0,7,1,1
90480,832539,10,23516,0.5,7.5,0.5,8,0,0,11,327,3309.5,5930.5,8020,9127,14.5,10,0,3,20,20
851615,172474,3,822677,0,2.5,0,16.5,0,0,4,85.5,973.5,2425,7173.5,13979,1.5,3,0,2,16,16
22213,80777,9,43233.5,0,8,0,15.5,0,0,10,898.5,5232.5,12216,16251.5,18012,11.5,9,0,6,4,4
85406,36727,2.5,1038,0.5,2.5,0.5,8.5,0,0,3.5,698,3178.5,5826,7874,8984.5,1,2.5,0,3,4,4
2188,2539438,7.5,2679,0,5.5,0.5,19,0,0,8.5,79,1571.5,5124.5,7586.5,8938.5,28,7.5,0,3,6,6
2543399,855730,36,27368,0,10,0,18,0,0,37,309,1597.5,3639,7456,8788,276.5,36,0,9,2,2
213236,831230,2.5,24181.5,0.5,1.5,0.5,11,0,0,3.5,15.5,41,78,231.5,420,0,2.5,0,4,7,9
274,318572,12.5,170945.5,0,7,0.5,8.5,0,0,13.5,505,4053.5,6314,8389.5,9223,2,12.5,0,3,20,20
853083,850718,2.5,30,0,2.5,0,18,0,0,3.5,30,893.5,3249.5,6097,13639.5,0.5,2.5,0,3,6,6
850912,32619,2,331.5,0,2,0.5,19.5,0,0,3,20.5,668,1833.5,4087.5,7866.5,0.5,2,0,3,7,8
4793,171050,7,2797,0.5,7,0.5,8,0,0,8,333,3436,6061.5,8139.5,9265,14.5,7,0,6,3,3
10158,23299,11,17091.5,0,7,0.5,16,0,0,12,324.5,3333,7873.5,13360.5,16614,14,11,0,4,3,5
821781,841312,2.5,785.5,0,2,0.5,21.5,0,0,3.5,19.5,70.5,233,546,811,1.5,2.5,0,3,7,7
2539783,2542703,2.5,0,0,2.5,0,20,0,0,3.5,15,44,243,1405,6067.5,2,2.5,0,5,3,3
2543666,835916,2.5,23662.5,0,1.5,0.5,21.5,0,0,3.5,9,29,75.5,239.5,1038.5,0.5,2.5,0,8,1,1
23214,183957,1,0,0,1,1,9,0,0,2,17.5,497.5,3907.5,6777.5,8450,0,1,0,9,1,1
855418,853632,15,18510,0,7,0,17,0,0,16,722.5,2864,5448,12662,16589.5,15,15,0,3,10,10
818395,17125,2.5,24197.5,0.5,1.5,0.5,9,0,0,3.5,6,72,1578,5324,7749.5,0,2.5,0,5,12,12
3783750,826670,3.5,169,0,3.5,0.5,19.5,0,0,4.5,101,2101.5,5512,7783.5,8986,3.5,3.5,0,7,2,3
33441,319043,2,192384,0.5,2,0.5,10,0,0,3,20.5,100,368,1576.5,3290.5,0,2,0,4,15,16
11161,17879,2,1376,0,1.5,0.5,17.5,0,0,3,16,490.5,4126,7346.5,8947.5,0,2,0,2,5,6
24211,54820,4.5,24450,0,3.5,0,16.5,0,0,5.5,100.5,1701,5572,10279.5,14929,3.5,4.5,0,10,4,4
853376,176172,12,347,0.5,8,0.5,9,0,0,13,137,1265,2425,6004.5,8243,61.5,12,0,26,0,0
7168,10949,18.5,43812,0,13,0,15,0,0,19.5,1420.5,7756.5,12409,16526.5,18287.5,39,18.5,0,3,13,14
33976,4931,3,309.5,0,3,0.5,17.5,0,0,4,359.5,2973,5870.5,8203,9303,0.5,3,0,10,1,1
318093,29668,1,0,0,1,1,18,0,0,2,19.5,605.5,4395,7672,9289,0,1,0,2,11,11
855154,855757,12,17773,0,9,0,16.5,0,0,13,447.5,2924.5,6820,13977,17087.5,26.5,12,0,4,2,2
830902,4057,1,0,0,1,1,17.5,0,0,2,5,26,736.5,4587.5,9181,0,1,0,7,4,5
2199,255239,2.5,932,0,1.5,0.5,16,0,0,3.5,37,678,6883,12890,16615,0,2.5,0,4,5,5
2542162,842052,1.5,0,0,1.5,0.5,20.5,0,0,2.5,8.5,31,96.5,216.5,570,0.5,1.5,0,9,2,2
9463,6671,12.5,41593,0,5,0,15.5,0,0,13.5,345,4783.5,11019.5,15846,18016.5,1,12.5,0,26,0,0
6117,853160,54,200070.5,0,19,0,16,0,0,55,1788,6540.5,10692,15650.5,17927,244.5,54,0,26,0,0
38381,20383,2.5,28317,0,1.5,0,18,0,0,3.5,22.5,78.5,433,4009,8982,0,2.5,0,3,1,1
829919,853229,1,0,0,1,1,20,0,0,2,19.5,204,1527.5,4934,7931,0,1,0,5,1,1
853994,56893,14.5,64573,0,9,0,16,0,0,15.5,1415.5,5901.5,10221.5,15355.5,17678.5,13.5,14.5,0,6,1,1
177236,176268,1.5,11831.5,0.5,1,0.5,10.5,0,0,2.5,5,8.5,22,59,160.5,0,1.5,0,4,1,1
3644234,851328,1.5,0,0,1.5,1,9,0,0,2.5,123.5,1608,5517.5,7880.5,8867.5,0.5,1.5,0,7,4,4
140690,318846,10.5,68015,0,5,0,16.5,0,0,11.5,273,2733.5,6411,9093,12851,13.5,10.5,0,4,1,1
829072,8774,4,71213,0,4,0,18.5,0,0,5,340,2211,5354.5,7465,9025,3,4,0,7,2,2
850604,79631,2.5,112.5,0,2,0.5,17,0,0,3.5,19.5,943.5,5178,10130,15295.5,0,2.5,0,5,6,6
39753,853696,11,249601,0,3.5,0,18.5,0,0,12,63.5,591,2169,4558.5,10367.5,2.5,11,0,5,4,4
54542,67838,31.5,32363,0,10.5,0,16,0,0,32.5,549.5,4302.5,9666,14490.5,17224.5,78,31.5,0,4,1,1
176434,41656,3.5,14979,0,2,0,19,0,0,4.5,19,108.5,309.5,807,1798,0.5,3.5,0,8,1,1
172330,79643,4,13338,0,3.5,0,17.5,0,0,5,54.5,1356,5201,7807,9142.5,2.5,4,0,6,3,3
856507,36571,9,11657.5,0,5,0,17.5,0,0,10,96,1334.5,3528.5,7853,11979.5,15.5,9,0,6,5,6
854822,851721,10,3188,0,6.5,0,17,0,0,11,692.5,2969,5623.5,13272.5,16781,9.5,10,0,7,2,2
831010,123722,4,107305.5,0,2,0,17,0,0,5,37,1357,4776.5,7972.5,13339.5,0,4,0,26,0,0
43839,26398,5.5,49130,0.5,2.5,0.5,10,0,0,6.5,27.5,104,350,674.5,1059.5,1,5.5,0,5,8,8
1489375,5786,10,9931,0,6.5,0.5,15.5,0,0,11,420.5,4860.5,11204,15726,18058,9,10,0,8,2,4
855613,180601,29,11327.5,0.5,9.5,0.5,9,0,0,30,322.5,1532,2752.5,6410.5,8328,238.5,29,0,26,0,0
51442,11835,5,54767,0,3,0,16,0,0,6,50.5,1496,8100,13621.5,17047,0.5,5,0,3,13,13
37068,29086,7,2409,0,5.5,0.5,16.5,0,0,8,398,3740,6883.5,8986,12438.5,17,7,0,6,2,2
853896,947004,4.5,257.5,0.5,4,0.5,9.5,0,0,5.5,20,672,1771,3817.5,7255.5,10.5,4.5,0,3,6,6
12912,837197,2,11492,0,1.5,0.5,19,0,0,3,21.5,227.5,2713,6280.5,8557,0,2,0,3,17,17
854071,118426,4,17087,0,3,0,16,0,0,5,127.5,2133.5,9142.5,14086,17072,0.5,4,0,6,1,1
9637,17974,2.5,12063.5,0,2,0,17,0,0,3.5,31.5,527,4296,9106.5,14331.5,0,2.5,0,3,12,13
855104,843634,17.5,40658,0,7.5,0,19,0,0,18.5,702.5,1858.5,4252,7716,9131.5,26,17.5,0,5,1,1
35130,7030,4,97368.5,0,3.5,0,17.5,0,0,5,96,1788,5513,8160,9713,1,4,0,7,7,8
51631,834439,15,20306.5,0,9.5,0,16.5,0,0,16,509.5,3569.5,6416,9953.5,13525.5,32,15,0,7,1,1
823650,832438,1,0,0.5,1,1,11,0,0,2,3.5,21,68,169.5,419,0,1,0,26,0,0
3131,4345634,1.5,41,0.5,1.5,0.5,8,0,0,2.5,100,1856,5407.5,7958,9023.5,0,1.5,0,12,1,1
51065,3876057,7,3063.5,0.5,7,0.5,8,0,0,8,999.5,4282,6317.5,8339,9222.5,7.5,7,0,4,12,12
2670,116496,9,4283,0,5,0,15,0,0,10,385,5862.5,11789,16078.5,18124.5,5.5,9,0,5,8,8
765,18740,1,0,0,1,1,18.5,0,0,2,5,13.5,233.5,2955.5,6617,0,1,0,5,3,3
855016,552889,2,275,0,2,0,16.5,0,0,3,54.5,851.5,5747.5,12639.5,16552,0.5,2,0,7,3,4
5590,2541368,31.5,86167,0,10.5,0.5,18,0,0,32.5,1059,4963.5,7525.5,8707.5,9539,64.5,31.5,0,9,1,1
1207,172858,10.5,22103.5,0,6.5,0,9,0,0,11.5,115.5,2132.5,5970,8044.5,8908.5,25.5,10.5,0,3,10,10
825532,55885,4,52293.5,0,2.5,0,18.5,0,0,5,39.5,147.5,1757,5682.5,8454,0.5,4,0,5,3,3
12029,853768,1.5,16801.5,0.5,1.5,0.5,9,0,0,2.5,566,1664.5,3019.5,6741,8401.5,0,1.5,0,3,8,8
8061,18132,4.5,1717,0,4,0.5,15,0,0,5.5,295.5,3543,10486.5,15409.5,17786,2,4.5,0,4,11,11
855730,14388,36,15577,0,10.5,0,17.5,0,0,37,321,1633,3966.5,10672,14903,277,36,0,26,0,0
855126,178272,7,107931.5,0,2,0,18.5,0,0,8,48,396,1748,3812,7413,2,7,0,9,2,2
54345,293515,1,0,0,1,1,18,0,0,2,7.5,114,2132.5,6355,8333.5,0,1,0,4,7,7
855238,65988,2.5,1110.5,0,2.5,0.5,17,0,0,3.5,292.5,1499,4940.5,12106.5,16302,1,2.5,0,7,1,1
191722,130872,1,0,0,1,1,18.5,0,0,2,148.5,2381,6451,8254.5,9174.5,0,1,0,3,1,1
10291,841122,19,162399,0,10,0,16,0,0,20,615.5,4033,6513.5,9331,13794,68,19,0,26,0,0
34453,178169,1,0,0.5,1,1,12,0,0,2,3,3.5,5,12,25.5,0,1,0,7,5,5
28969,51400,8.5,35806,0,7,0,16,0,0,9.5,233.5,4621.5,12040.5,16105.5,17809.5,10,8.5,0,2,6,7
64755,260266,4.5,6063,0,3.5,0.5,9,0,0,5.5,781.5,3351,5885,7910.5,8997.5,2,4.5,0,6,9,10
146540,12798012,1.5,0,0,1.5,0.5,18,0,0,2.5,20,110.5,1837.5,5606.5,8330.5,0.5,1.5,0,3,12,14
2542733,853603,5,749,0.5,4,0.5,9,0,0,6,29,847,2238,5796,8076,9.5,5,0,6,5,6
852878,3760,3.5,13187.5,0,2.5,0,16.5,0,0,4.5,26,736.5,3818.5,9482,15108,0,3.5,0,4,1,1
31248,29282,3.5,182103,0,2.5,0,18,0,0,4.5,38,130,510,3384.5,8056,1,3.5,0,5,6,6
5696,175275,14.5,17702.5,0,11,0,17.5,0,0,15.5,189.5,2776.5,6020.5,8247.5,9452.5,112,14.5,0,5,1,1
175802,14026,2,11831.5,0,1.5,0.5,17,0,0,3,18,225.5,2442.5,6020,10564,0.5,2,0,9,3,3
853330,855607,2.5,571,0,2,0.5,18,0,0,3.5,22,306,2755,7811.5,15037.5,1,2.5,0,5,1,1
3187,78255,32.5,68758.5,0,11.5,0,16.5,0,0,33.5,991.5,4667.5,7484.5,11780,15461,96,32.5,0,26,0,0
84678,2541372,13,25507,0,9.5,0,16.5,0,0,14,658,4053,7179.5,9949,15345,30.5,13,0,26,0,0
51112,13837,4.5,137.5,0.5,3.5,0.5,9,0,0,5.5,13.5,230.5,2387,5526.5,7618.5,7.5,4.5,0,3,15,16
201176,2538838,2.5,0,0,2.5,0.5,18,0,0,3.5,43,739,4388,7046.5,8687,3,2.5,0,3,6,6
27258,23307,12,15820.5,0,8.5,0,16,0,0,13,667,4869.5,11076.5,15462,17721.5,26,12,0,2,5,5
851803,832204,6,15443,0,4.5,0,18.5,0,0,7,667.5,1786.5,3445.5,7492,9238.5,1.5,6,0,26,0,0
1975,948297,11.5,6191,0,8,0.5,8.5,0,0,12.5,401.5,3833.5,6290,8342.5,9207.5,20.5,11.5,0,3,15,15
5744,64764,1.5,16.5,0,1.5,0.5,15.5,0,0,2.5,63.5,1688.5,6080,12011.5,15827,0,1.5,0,26,0,0
820242,855939,4.5,60.5,0,3,0,9,0,0,5.5,12,118.5,2345.5,6636.5,8182.5,3.5,4.5,0,4,1,1
54507,2108,11.5,29901,0,8.5,0,16,0,0,12.5,892,4132.5,9815,14362.5,17458.5,14.5,11.5,0,5,3,5
114609,10381,13,99943.5,0,10,0,15.5,0,0,14,533,7344.5,13511.5,16610,18145,10.5,13,0,5,3,3
850962,151871,6,24422.5,0,3,0,16.5,0,0,7,650,2782,7571.5,13864,17167.5,3.5,6,0,8,2,2
33988,26407,5.5,135350.5,0,2,0.5,18.5,0,0,6.5,26.5,187,2071,6312.5,9626.5,0,5.5,0,4,3,4
815840,11235,9,11933,0,8,0,18,0,0,10,76,1806.5,5415,7948,9428,42.5,9,0,5,8,10
14254594,56194,1.5,15797,0,1.5,0.5,10,0,0,2.5,72,997.5,4925.5,7539,8729,0,1.5,0,5,2,2
2130,838001,36.5,124766.5,0,11,0.5,9.5,0,0,37.5,1107,4705,7005.5,8689.5,9498.5,85,36.5,0,3,10,10
1579,65992,34.5,74123.5,0,10.5,0.5,8.5,0,0,35.5,1503,4899.5,7454.5,8619.5,9322.5,115,34.5,0,6,1,1
4773,16396,15,84503,0,9,0,15,0,0,16,432,3561,8797.5,14675.5,17637.5,11,15,0,26,0,0
842669,10800,5.5,53786,0.5,2.5,0.5,10.5,0,0,6.5,37.5,175,440,645.5,868,4.5,5.5,0,7,1,1
820049,29236,1.5,0.5,0,1,0.5,10,0,0,2.5,19.5,25.5,47.5,127.5,1647.5,0,1.5,0,3,11,11
10487,819277,7,37078.5,0,5,0,19,0,0,8,266.5,3242.5,6008.5,8125.5,9206,5.5,7,0,4,26,26
4215,175028,10,43547,0,8,0.5,8.5,0,0,11,729,4451,6549,8481,9335,14,10,0,26,0,0
181227,31212,1.5,47320,0,1,0.5,10.5,0,0,2.5,5,12,32,67.5,145,0,1.5,0,9,1,1
850500,7029,11,147065,0,8,0,15.5,0,0,12,373,5691,12780.5,16380,18073,21,11,0,8,6,6
30851,93082,2.5,963.5,0,2.5,0.5,15.5,0,0,3.5,232,3669.5,9936.5,15123,17749.5,0,2.5,0,8,3,7
84662,2525,2,411.5,0.5,2,0.5,8,0,0,3,143.5,2785.5,5727.5,7887.5,9199.5,0,2,0,26,0,0
2318,7314,17,96367.5,0,11,0,15.5,0,0,18,632.5,7125.5,13342,16513,18361,7,17,0,9,1,1
818903,90780,11.5,84192.5,0,6.5,0,17,0,0,12.5,370.5,3213.5,6559.5,8962,10159,10,11.5,0,6,8,9
851559,64798,12.5,7158,0,10,0,16.5,0,0,13.5,815,4488,8915.5,14818,17612,56.5,12.5,0,5,2,2
851707,397900,2.5,207,0,2.5,0.5,17,0,0,3.5,142.5,1112,2958,8394,14876.5,0.5,2.5,0,3,13,13
853956,2542463,46.5,87243.5,0,10,0,18,0,0,47.5,397.5,1733,3908,7655.5,9650,328.5,46.5,0,26,0,0
5420,54971,11.5,48655,0,8,0,15.5,0,0,12.5,928.5,6674,12894.5,16471.5,18305,9.5,11.5,0,26,0,0
36619,3122,5.5,60928.5,0,2,0,17.5,0,0,6.5,16,349.5,3546,6576,9063,0.5,5.5,0,5,2,2
855426,2674,6.5,38731.5,0,4,0,16.5,0,0,7.5,120.5,1523,6308,12419,16657.5,10,6.5,0,2,10,10
2768940,9341,14.5,101287,0,8,0,17,0,0,15.5,708,3181.5,6096,8548.5,12470.5,32.5,14.5,0,13,1,1
3909,855411,2,11856,0,1.5,0,16,0,0,3,56.5,900.5,7675.5,14360.5,17144,0,2,0,9,2,2
3726,1501,10,24527.5,0,6.5,0,15.5,0,0,11,453,3619,7041,12377.5,15519,10,10,0,7,4,4
