V4,V2
79871,RPAP2
79872,HAKAI
79872,B4DDV7
79874,RABE2
79876,UBA5
79879,B4DRL0
79879,B0QY51
79879,CC134
79884,Q05CN5
79884,MAP9
79885,E7ETT9
79885,HDA11
79885,B5MCQ6
79885,Q6IA14
79888,PCAT1
79888,D3DTC2
79890,Q6NSK7
79890,Q86U22
79890,Q6ZRC2
79890,RIN3
79892,MCMBP
79892,A0A0S2Z5P5
79897,RPP21
79897,A0A1U9X8H3
79899,B3KNU3
79899,PRR5L
79901,CYBR1
79902,J3KT10
79902,NUP85
79915,ATAD5
79918,SETD6
79922,MRM1
79923,A8K4D1
79923,NANOG
79930,A0A024R7M5
79930,A0A6M4C8X9
79930,DOK3
79930,D6RAM3
79931,TNIP3
79943,ZN696
79947,DHDDS
79949,PKHS1
79949,A0A384P5Z2
79956,Q6ZMD3
79956,ERMP1
79957,Q5TCK7
79957,PAQR6
79957,B4DJ42
79957,Q7Z4Q8
79957,K9J969
79959,CEP76
79959,B4DP81
79960,B4E2E2
79960,JADE1
79968,A0A0C4DFX7
79968,WDR76
79971,WLS
79977,GRHL2
79977,B4DL28
79980,DSN1
79980,A8K3X3
79989,B7Z2T3
79989,Q96CU4
79989,IFT56
79989,B7Z1H0
79991,STN1
80005,B9A015
80005,Q68DL4
80005,DOCK5
80007,PAAT
80010,RMI1
80011,A0A024R6T8
80011,PIP30
80013,MINY3
80014,WWC2
80019,UBTD1
80022,MY15B
80022,Q9H614
80028,Q96D16
80028,B4DH63
80028,A0A024R857
80063,MCAF2
80067,F5H7W1
80067,DCA17
80124,VCIP1
80125,CCD33
80127,BBOF1
80131,LRC8E
80135,RPF1
80143,SIKE1
80145,A0A024R332
80145,A0A5S6STF9
80145,THOC7
80149,ZC12A
80152,B3KPB2
80152,CENPT
80153,EDC3
80155,NAA15
80155,B2RBE5
80155,A0A0B4J1W3
80162,A0A024R1Z9
80162,PGGHG
80169,CTC1
80173,IFT74
80176,SPSB1
80176,A0A024R4G8
80184,CE290
80184,Q05BJ6
80184,J3KNF5
80184,A0A6Q8PGB1
80196,A0A087WTM5
80196,RNF34
80198,Q53ES5
80198,MUS81
80199,FUZZY
80199,A0A024QZF7
80204,A0A804HK63
80204,FBX11
80205,CHD9
80206,FHOD3
80212,CCD92
80218,NAA50
80218,E7EQ69
80223,RFIP1
80227,A0A024R5N4
80227,PAAF1
80230,A8K7B1
80230,RUFY1
80232,WDR26
80233,A4ZI32
80233,FP100
80237,ELL3
80243,PREX2
80254,CEP63
80254,A0A804HIX3
80256,F214B
80258,EFHC2
80262,PHAF1
80262,A0A024R6W4
80263,TRI45
80267,EDEM3
80270,3BHS7
80273,GRPE1
80279,CK5P3
80306,MED28
80308,FAD1
80311,KLH15
80311,V9HWF1
80314,EPC1
80318,GKAP1
80321,A0A140VJG2
80321,CEP70
80321,B7Z2D2
80325,ABTB1
80331,DNJC5
80331,Q6AHX3
80333,A8K4N3
80333,KCIP4
80335,A0A024R333
80335,WDR82
80342,T3JAM
80342,B1AJU2
80342,B3KWQ9
80344,B3KSW2
80344,DCA11
80344,Q59GN6
80345,ZSC16
80345,B4DFB7
80346,E5RGS2
80346,REEP4
80347,COASY
80349,H0YL19
80349,WDR61
80351,TNKS2
80700,UBXN6
80714,PBX4
80725,SRCN1
80726,IQCN
80726,A0JP07
80742,B3KQA4
80742,PRR3
80742,Q96QB9
80746,A0A7P0T8F8
80746,SEN2
80746,C9J7Z4
80746,A0A7P0T914
80746,A0A024R2G3
80762,NFIP1
80764,THAP7
80777,CYB5B
80778,A0A0C4DG42
80778,ZNF34
80781,D3DSM4
80781,COIA1
80781,D3DSM5
80790,CMIP
80790,A0A087WU05
80817,CEP44
80818,ZN436
80823,BHLH9
80824,DUS16
80824,A0A024RAR2
80829,A0A024R4Z4
80829,ZFP91
80829,A0A024R4Z1
80851,A0A024R0T2
80851,3BP5L
80854,D6RJA0
80854,B5MCZ8
80854,SETD7
80856,B7Z829
80856,LNP
80895,ILKAP
81030,ZBP1
81490,PTSS2
81490,A0A024RC97
81493,SYNCI
81501,DCSTP
81532,MOB2
81533,F5GXC5
81533,TIP
81533,B4DXC2
81542,TMX1
81544,GDPD5
81545,FBX38
81545,Q6AZE0
81550,A0A024QZE0
81550,TDRD3
81554,RCC1L
81555,YIPF5
81559,TRI11
81563,CA021
81563,A0A024R926
81565,NDEL1
81565,A6NIZ0
81566,CSRN2
81567,A0A024QZV0
81567,TXND5
81570,A0A140VK11
81570,CLPB
81573,AN13C
81576,YJU2B
81576,B7Z1U2
81579,Q542Y6
81579,PG12A
81603,TRIM8
81606,LBH
81608,FIP1
81609,SNX27
81609,A0A2R8Y8A7
81610,FA83D
81620,CDT1
81622,UN93B
81624,B4DPV3
81624,DIAP3
81628,B4DKI8
81628,T22D4
81631,Q658J6
81631,MLP3B
81669,CCNL2
81671,VMP1
81671,B4DED7
81671,B4DGZ7
81671,B4DEJ9
81671,D3DU01
81704,E2J6M6
81704,DOCK8
81704,E2J6M5
81786,TRIM7
81790,RN170
81847,RN146
81848,SPY4
81848,A0A0C4DFS6
81853,C9JQS0
81853,C9JCY4
81853,A0A024QZV7
81853,TM14B
81853,A0A087WU83
81855,SFXN3
81855,A0A1P0AYU5
81857,MED25
81858,Q6PJD5
81858,SHRPN
81873,A0A024R897
81873,ARP5L
81873,B3KPC7
81876,RAB1B
81887,A0A7I2YQI7
81887,LAS1L
81888,A0A0A0MTR5
81888,F6UJY1
81888,HYI
81892,SLIRP
81892,A0A087WUN7
81926,AB17A
81929,SEH1
81930,KI18A
83394,PITM3
83394,A1A5C9
83439,TF7L1
83440,ADPGK
83443,SF3B5
83444,IN80B
83447,ADT4
83452,RB33B
83452,A0A494C0Z5
83460,EMC6
83461,F8WDL1
83461,J3KMY0
83461,CDCA3
83461,F5GX58
83463,A0A024R7S0
83463,MAD3
83540,NUF2
83541,F110A
83547,RILP
83548,COG3
83549,A0A024R8E7
83549,A0A0S2Z5Y6
83549,UCK1
83590,A0A090N8Q3
83590,TMUB1
83593,RASF5
83593,A8K5F3
83594,NUD12
83596,I6LJZ7
83596,I6LJZ8
83596,I6LJZ5
83596,I6LJZ9
83596,I6LJZ6
83596,A0A0X9JFN5
83596,B2L12
83605,B7Z8D5
83605,CCM2
83637,ZMIZ2
83637,E7EWM3
83640,RAMAC
83648,F167A
83658,DLRB1
83658,B4DFR2
83659,TEKT1
83660,TLN2
83666,Q59ER9
83666,PARP9
83667,SESN2
83692,C99L2
83692,A0A024RC16
83695,RHNO1
83696,TPPC9
83700,JAM3
83732,RIOK1
83734,ATG10
83737,ITCH
83737,A0A590UJQ1
83743,GRWD1
83746,LMBL2
83746,A0A0S2Z5X6
83752,LONP2
83752,E7EN44
83755,KR412
83759,RBM4B
83759,E9PLB0
83844,UBP26
83851,SYT16
83852,SETB2
83853,ROP1L
83855,KLF16
83860,TAF3
83874,TB10A
83874,A7E244
83874,B7ZVY9
83878,G8JLM4
83878,Q8N8Y1
83878,USBP1
83878,B4DUE8
83878,A0A024R7H3
83892,BACD3
83892,A0A024RBJ2
83897,KRA32
83899,KRA92
83903,HASP
83903,A0PJ70
83931,STK40
83932,SPRTN
83932,A0A024R3U2
83933,HDA10
83937,RASF4
83939,EIF2A
83939,F8WAE5
83941,TM2D1
83987,G8IFA7
83987,CCDC8
83988,NCALD
83988,B2RB70
83990,A0A804HL36
83990,FANCJ
83999,KREM1
84033,A6NGQ3
84033,OBSCN
84056,A0A024RDP8
84056,KATL1
84056,B3KUK7
84060,RBM48
84062,A6NFV8
84062,A0A0S2Z5U8
84062,DTBP1
84062,D6RJC6
84062,A0A087WYP9
84067,FHI1B
84069,PKHN1
84073,B4DZQ1
84073,A0A140VK87
84073,MYBPP
84078,KBTB7
84079,ANR27
84080,ENKD1
84081,A0A024QZ33
84081,NSRP1
84081,B7ZL27
84105,PHS2
84106,PRAM
84108,PCGF6
84124,ZN394
84126,A0A024R307
84126,A0A024R2U4
84126,ATRIP
84129,ACD11
84131,A8MST6
84131,CEP78
84132,UBP42
84133,ZNRF3
84133,A0A024R1J1
84140,F161A
84141,EVA1A
84142,D6REL5
84142,ABRX1
84148,KAT8
84164,ASCC2
84164,A0A024R1F9
84164,A0A024R1E1
84168,H0YC24
84168,Q96EC6
84168,Q53FL1
84168,ANTR1
84171,LOXL4
84174,SLAP2
84186,Q05DN1
84186,ZCHC7
84191,CIA2A
84193,SETD3
84193,A0A024R6K3
84196,UBP48
84206,MEX3B
84219,WDR24
84231,TRAF7
84231,B3KQY7
84232,MAF1
84236,RHBL4
84246,MED10
84250,SLF1
84250,I6L9F1
84251,SGIP1
84259,A0A024R3A2
84259,B4DP84
84259,DCNL5
84260,TCHP
84260,A0A024RBM9
84261,FBXW9
84262,PSMG3
84262,A0A024R806
84265,A6NGX6
84265,RPC7L
84270,A0A024R248
84270,CAR19
84271,PDIP3
84271,Q659C6
84271,F6VRR5
84271,B4E0L0
84272,YIPF4
84274,COQ5
84277,DJC30
84277,B3KSU4
84280,D3DQW7
84280,BTBDA
84280,B7Z503
84282,B3KV69
84282,RN135
84283,TMM79
84285,EIF1A
84285,A0A024R5B9
84287,B1AMU0
84287,ZDH16
84287,B4DNL2
84289,ING5
84289,A0A1B0GW41
84292,WDR83
84295,PHF6
84296,SLD5
84299,MIEN1
84299,J3KTI2
84303,MIC25
84307,ZN397
84309,B2RD96
84309,TIRR
84309,W4VSQ8
84313,VPS25
84313,A0A024R1X3
84317,B8ZZ99
84317,A1QKJ6
84317,CC115
84320,B2RAA8
84320,A0A024R949
84320,ACBD6
84321,THOC3
84324,SARNP
84328,A0A024R4I7
84328,LZIC
84332,DYDC2
84332,A0A0A0MRQ7
84333,PCGF5
84335,A0A024QZF6
84335,AKTS1
84376,HOOK3
84418,CYTM1
84433,A0A024R854
84433,CAR11
84433,Q8TES3
84437,MSD4
84440,RFIP4
84444,DOT1L
84445,B4DP66
84445,LZTS2
84446,BRSK1
84447,SYVN1
84448,F5GYR0
84448,A0A140VK02
84448,ABLM2
84448,A0A7I2V5G9
84451,M3K21
84456,LMBL3
84458,LCOR
84460,ZMAT1
84460,A0A494C0A7
84460,A7MD47
84464,SLX4
84466,MEG10
84515,B4DN82
84515,MCM8
84516,DCTN5
84520,GON7
84522,JAGN1
84525,HOP
84527,A0A0A0MTT2
84527,B4DP29
84527,A0A0A0MTS4
84527,B3KPL8
84527,Q3LIC1
84527,A0A024R7B5
84527,ZN559
84528,RHXF2
84530,SRRM4
84530,V5T9A0
84541,KBTB8
84547,PGBD1
84549,MAK16
84552,PAR6G
84557,MLP3A
84570,COPA1
84570,A8MWQ5
84570,A0A2R8Y760
84612,PAR6B
84617,B3KS31
84617,K7EJ64
84617,TBB6
84617,B4E386
84619,A0A0S2Z5X3
84619,ZGPAT
84632,B7Z2Q0
84632,AF1L2
84634,U3KQ86
84634,KISSR
84640,A0A804HIT0
84640,B3KSB9
84640,UBP38
84651,ISK7
84656,GLYR1
84656,Q9NZ78
84656,D3DUE6
84661,B4DIS3
84661,DPY30
84662,GLIS2
84662,B3KTH4
84665,MYPN
84665,A0A087WX60
84669,UBP32
84675,TRI55
84676,TRI63
84678,KDM2B
84678,B4DSN4
84687,NEB2
84699,CR3L3
84701,H6SG14
84701,COX42
84705,GTPB3
84705,B7Z563
84707,BEX2
84708,LNX1
84717,HDGR2
84722,PSRC1
84722,A8K0M8
84722,A0A024R099
84726,PRC2B
84726,Q9BU62
84727,SPSB2
84733,CBX2
84749,A0A024RBM3
84749,B3KUS5
84749,UBP30
84759,PCGF1
84766,EFC4B
84775,ZN607
84787,A0A0D9SF94
84787,KMT5C
84790,TBA1C
84790,F5H5D3
84790,B7Z1K5
84792,F220A
84811,BUD13
84816,RT4I1
84823,LMNB2
84838,ZN496
84844,PHF5A
84844,A0A024R1U2
84851,TRI52
84859,B4DU23
84859,LRCH3
84861,KLH22
84866,E9PKP3
84866,B7Z1M8
84866,TMM25
84866,A0A024R3G8
84867,PTN5
84867,Q86TL3
84867,B7Z2F8
84870,RSPO3
84872,ZC3HA
84875,PAR10
84875,B4E0C4
84875,E9PNI7
84875,E9PK67
84893,B3KV95
84893,Q2TAK1
84893,F6UZG9
84893,FBH1
84897,TBRG1
84897,A0A024R3K3
84898,PXDC2
84902,CEP89
84911,ZN382
84922,FIZ1
84923,J3KSI9
84923,J3KT76
84923,F104A
84932,RAB2B
84932,B4DUD4
84936,ANCHR
84937,ZNRF1
84941,HSH2D
84946,LTV1
84948,TIGD5
84950,PR38A
84951,TENS4
84951,Q6PJP3
84952,CGNL1
84954,MPND
84954,W4VSR2
84958,SYTL1
84959,UBS3B
84961,FXL20
84962,AJUBA
84967,LSM10
84968,PNM6A
84970,CA094
84975,MFSD5
84984,CEP19
84988,PP16A
84991,Q5W009
84991,SPF45
84993,D3DW56
84993,UBL7
85007,AT2L2
85013,TM128
85013,B7Z3K1
85015,UBP45
85015,D6RBV3
85021,B2R7D3
85021,REPS1
85236,A0A024RCL8
85236,H2B1K
85291,KRA42
85300,A0A0S2Z5T8
85300,ATCAY
85302,FBF1
85359,DGC6L
85363,TRIM5
85363,A0A804HHS7
85364,ZCHC3
85365,ALG2
85365,A0A024R184
85366,MYLK2
85369,STRP1
85376,RIM3A
85377,B0QY91
85377,MILK1
85377,A0A7P0T9P2
85403,EAF1
85406,DJC14
85406,A0A024RB64
85409,NKD2
85415,RHPN2
85439,A0A3B3IU55
85439,STON2
85440,DOCK7
85450,IPRI
85453,TSYL5
85456,A0A024R542
85456,TB182
85457,CIPC
85458,DIXC1
85476,C9IZ01
85476,EFGM
85476,E5KND5
85478,B4DXQ7
85478,DRC2
85509,MB3L1
87178,PNPT1
88455,Q9Y5A3
88455,AN13A
88455,Q3ZTS7
89122,TRIM4
89796,NAV1
89797,NAV2
89797,A7E2D6
89846,FGD3
89846,A0A024R252
89846,A8K9G1
89848,FCSD1
89849,A16L2
89849,Q9H7Q5
89857,KLHL6
89866,SC16B
89870,TRI15
89870,Q5SRL0
89876,CFA91
89884,A0A0S2Z5S4
89884,LHX4
89885,FATE1
89890,KBTB6
89891,DC2I2
89910,UBE3B
89910,A0A024RBI2
89927,A0A024QZI8
89927,MERB1
89941,MIRO2
89953,A0A024RCZ8
89953,KLC4
89958,SAPC2
89970,RSPRY
89970,A0A024R6U0
90007,MIDN
90019,SYT8
90019,A6NCR4
90025,Q4G0J6
90025,UBE3D
90025,Q4G0X5
90060,CC120
90102,PHLB2
90121,A0A024R9U9
90121,TSR2
90135,BTBD6
90135,A0A384NYR4
90249,H0Y8R2
90249,UNC5A
90268,OTUL
90293,B7ZB44
90293,KLH13
90293,Q96HC9
90326,THAP3
90379,DCA15
90381,TICRR
90390,MED30
90410,IFT20
90410,A0A087X2B4
90410,A0A024QZ08
90417,SKAP
90423,A0A140VKA8
90423,VATE2
90427,BMF
90441,ZN622
90480,G45IP
90522,Q9H5F7
90522,YIF1B
90523,MLIP
90594,A0A0C4DG37
90594,ZN439
90594,A0A804HI69
90627,B3KRK6
90627,STA13
90627,A0A024RDV4
90627,B2R789
90673,PPR3E
90678,LRSM1
90678,A0A024R870
90780,Q5T170
90780,PYGO2
90799,CEP95
90850,ZN598
90933,TRI41
90993,B2RA75
90993,CR3L1
91010,FMNL3
91039,DPP9
91056,AP5B1
91107,TRI47
91137,B4DY98
91137,S2546
91147,C9JHI2
91147,A0A7P0MXI9
91147,MKS3
91304,MBRL
91304,B3KTL0
91369,ANR40
91369,A8IK34
91404,SESD1
91404,B3KTX3
91419,ATP23
91442,A0A0S2Z5V6
91442,K7EKQ4
91442,FAP24
91445,A0A024R1H4
91445,A0A024R1F5
91445,RN185
91526,B7Z6Z7
91526,ANR44
91543,C9J674
91543,RSAD2
91544,UBX11
91582,A0A024R1T1
91582,AROS
91603,ZN830
91608,RSLAB
91647,ATPF2
91663,MYADM
91663,A0A024R4N0
91694,LONF1
91734,IDI2
91746,YTDC1
91746,J3QR07
91748,A0A1C7CYX1
91748,A0A024R689
91748,MDEAS
91750,LIN52
91750,B3KN83
91754,NEK9
91754,A0A7I2V5R1
91754,Q6PKF2
91754,A0A7I2V454
91833,WDR20
91833,Q5JPH5
91833,A0A088AWN2
91875,Q86T04
91875,TTC5
91937,TIMD4
91949,COG7
91949,A0A0S2Z652
92129,RIPP1
92140,LYRIC
92140,A0A024R9D2
92181,B2R886
92181,B3KMW8
92181,UBTD2
92335,STRAA
92335,A0A1W2PS04
92335,Q86YC8
92335,A0A1W2PQF1
92335,J3QS66
92335,J3QQS3
92344,B3KQ87
92344,GORAB
92345,NAF1
92359,CRUM3
92369,SPSB4
92421,CHM4C
92552,B4DYC7
92552,ATX3L
92565,FANK1
92595,A0A024QZB2
92595,ZN764
92597,MOB1B
92597,B3KSH6
92609,TIM50
92609,A0A024R0M6
92610,TIFA
92689,A1MMZ0
92689,NXP20
92714,ARRD1
92715,DPH7
92799,SHKB1
92799,B3KVX8
92840,REEP6
92840,A0A1L5BXV2
92856,E7ENR5
92856,IMP4
92906,HNRLL
92906,A0A0S2Z6K1
92906,A8K894
92912,UB2Q2
92999,ZBT47
93082,A0A087WVI2
93082,NEUL3
93107,KCNG4
93107,Q32MC1
93107,Q547S7
93166,PRDM6
93233,ODAD1
93323,HAUS8
93343,MB12A
93343,A0A024R7L6
93380,EMC5
93426,A0A0B4J1R9
93426,SYCE1
93474,ZN670
93487,MISSL
93611,FBX44
93611,A0A024R4F9
93611,B7Z1P2
93611,A0A024R4J6
93621,A0A087WTY9
93621,MOFA1
93621,B3KQA0
93643,A0A024RD56
93643,TJAP1
93649,MYCD
93986,B7ZLK5
93986,FOXP2
93986,Q8N6B6
93986,X5D2H2
93986,Q8N6B5
94015,TTYH2
94015,Q8N3U8
94015,B4DKD1
94031,HTRA3
94056,SYAP1
94081,SFXN1
94097,SFXN5
94097,B4DIJ8
94097,B8ZZJ6
94120,B4E2A9
94120,SYTL3
94121,B2R7R4
94121,A8K973
94121,A0A024RCF8
94121,Q71SF7
94121,SYTL4
94122,SYTL5
94134,RHG12
94134,Q1RLN5
94235,GBG8
94240,ESIP1
94241,A0A024R9C8
94241,T53I1
94274,PP14A
96459,J3KNG8
96459,FNIP1
96764,TGS1
103910,ML12B
112398,EGLN2
112398,A0A024R0R2
112399,EGLN3
112399,Q3T1B0
112399,F8W1G2
112399,B3KVT0
112464,CAVN3
112483,SAT2
112483,Q502X4
112483,I3L0W4
112495,TF3C6
112574,SNX18
112755,STX1B
112858,PRPK
112869,SGF29
112885,A0A0S2Z6R3
112885,B1AHC5
112885,A0A0S2Z665
112885,PF21B
112936,A0A024R3L9
112936,VP26B
112939,A0A024R7E0
112939,NACC1
112950,MED8
113130,A0A024R5D6
113130,CDCA5
113174,G1UCX3
113174,SAAL1
113251,Q96J85
113251,Q8TBL5
113251,Q6P4E2
113251,LARP4
113277,T106A
113277,B7Z779
113451,AZIN2
113451,D3DPR0
113451,B3KV62
113878,DTX2
114049,BUD23
114088,A0A804HIL7
114088,TRIM9
114294,LACTB
114327,EFHC1
114327,B2CKC5
114548,A0A7I2R3P8
114548,NLRP3
114569,A0A024R9E4
114569,MAL2
114609,TIRAP
114609,A0A024R3M4
114785,Q6P0P0
114785,A0A024RBA3
114785,MBD6
114790,S11IP
114793,FMNL2
114798,SLIK1
114800,CC85A
114803,MYSM1
114822,RHPN1
114823,A0A024R4R9
114823,C9JMY0
114823,LENG8
114824,PNMA5
114881,OSBL7
114881,Q8WXP9
114897,A0A0C4DFP7
114897,C1QT1
114897,A0A3B0J271
114904,C1QT6
114904,A0A024R1J0
114907,FBX32
114907,Q0VAQ6
114907,Q498Y9
114907,A0A024R9F3
114907,I6L984
114928,B3KW05
114932,MR1L1
114932,A0A075DDR2
114991,ZN618
115004,CGAS
115106,HAUS1
115201,B4DEA4
115201,ATG4A
115265,DDT4L
115290,FBX17
115352,FCRL3
115426,UHRF2
115548,FCHO2
115557,ARHGP
115572,TET5B
115650,TR13C
115650,Q5H8V1
115677,NOSTN
115703,A1A5D2
115703,RHG33
115948,B3KPH7
115948,ODAD3
115948,K7EN59
115950,ZN653
115992,RN166
116028,RMI2
116071,B4DV37
116071,BATF2
116085,S22AC
116085,B3KP53
116092,TDIF1
116115,ZN526
116115,H9ZYJ3
116143,DAA10
116143,A0A140VK67
116154,PHAR3
116154,B7Z339
116173,CKLF5
116225,ZMY19
116362,RET7
116369,S26A8
116369,A0A024RCV0
116442,RB39B
116443,NMD3A
116448,OLIG1
116496,NIBA1
116541,RM54
116835,B4DLR4
116835,B7ZLP2
116835,Q5JX83
116835,Q5BKZ8
116835,HS12B
116840,CNTRB
116841,A0A087X0B7
116841,SNP47
116985,ARAP1
116986,F8VVT9
116986,A0A024RB55
116986,AGAP2
116987,B2RZG9
116987,AGAP1
116987,X5D293
117144,CTSR1
117157,SH21B
117177,RAB3I
117178,ADIP
117178,B7ZB07
117246,SPB1
117581,A1MB48
117581,TWST2
117584,RFFL
117854,TRIM6
118424,UB2J2
118424,A0A024R075
118424,A6NGS0
118426,BORC5
118426,G3V1P3
118427,Q6IMJ0
118427,B3KTG9
118427,NOE3
118460,EXOS6
118472,ZN511
118611,CJ090
118738,ZN488
118788,BCAP
118788,Q86YV3
118812,A6XB87
118812,MORN4
118924,F10C1
119392,SFR1
120534,AL14E
120892,Q17RV3
120892,LRRK2
121227,C9K080
121227,LRIG3
121260,S15A4
121268,REBL1
121340,A0A024RAY8
121340,SP7
121457,IKIP
121504,H4
121504,B2R4R0
121506,F5GYS6
121506,ERP27
121536,AEBP2
121549,ASCL4
122011,KC1AL
122060,B7Z326
122060,SLAI1
122060,Q7L0J2
122060,A0A0A0MSS3
122183,PR20D
122183,PR20A
122183,PR20B
122183,PR20E
122183,PR20C
122416,ANKR9
122553,TPC6B
122769,A0A384MTQ0
122769,LLR1
122769,Q6AWA7
122786,FRMD6
122809,SOCS4
122809,Q5H9R6
122953,A0A024R6D7
122953,JDP2
122961,ISCA2
123169,LEO1
123228,A8K8D3
123228,SENP8
123591,TM266
123688,HYKK
123722,B7ZM05
123722,FSD2
123803,NTAN1
123803,A0A087X0T5
123879,DCNL3
124044,SPA2L
124045,SPT33
124045,J3KRC8
124222,PAQR4
124222,I3L265
124222,I3L1A2
124245,E7ERS3
124245,B4DTK7
124245,ZCH18
124359,CDYL2
124404,SEP12
124404,A0A140VJU2
124540,B4DHE8
124540,MSI2H
124590,B4DL95
124590,USH1G
124739,UBP43
124790,HEXI2
124808,CCD43
124930,B3KS27
124930,A0A024QZ29
124930,AN13B
124944,BAP18
124997,WDR81
124997,Q24JR4
125058,TBC16
125111,A0A654IC68
125111,CXD3
125115,K1C40
125150,A0A024RD64
125150,ZSWM7
125170,MID49
125997,MB3L2
126003,TPPC5
126074,SWAP1
126119,JOS2
126119,Q7Z7N5
126119,A0A024R4G2
126133,A16A1
126259,TMIG2
126259,A0A0B4J2A9
126272,EID2B
126282,TP8L1
126298,IRGQ
126299,I6L9C8
126299,ZN428
126353,MISP
126374,WTIP
126382,NR2CA
126393,HSPB6
126393,V9HWB6
126433,A0A384MR61
126433,FBX27
126626,Q5SZG2
126626,GABP2
126961,H32
127544,RN19B
127703,CA216
127733,UBX10
127829,ARL8A
127829,A0A087X2J2
127829,A0A024R977
127833,SYT2
128178,EDAD
128312,H2B3B
128434,VTM2L
128710,SLX4I
128866,CHM4B
129049,SGSM1
129049,A0A087X241
129138,ANR54
129401,NUP35
129446,XIRP2
129531,MITD1
129685,TAF8
129807,B3KR54
129807,NEUR4
129807,Q3KR05
129831,RBM45
130013,A0A0S2Z681
130013,Q6ZV40
130013,ACMSD
130074,A0A024QZ31
130074,F168B
130271,PKHH2
130340,AP1S3
130507,UBR3
130617,A0A087X0D9
130617,ZFN2B
130940,CC148
131034,B7Z370
131034,Q4G168
131034,CPNE4
131118,TIM14
131118,A0A0S2Z5X1
131377,A8K5H9
131377,KLH40
131405,LIN41
131450,MO2R1
131578,B3KWI4
131578,LRC15
132204,SYNPR
132228,LSME2
132321,CD033
132660,Q7Z3G2
132660,LIN54
132789,GNPI2
132789,A0A024R9X5
132864,A0A5K1VW93
132864,A0A5K1VW79
132864,A0A5K1VW61
132864,A0A5K1VW71
132864,CPEB2
133522,B7ZM40
133522,PRGC2
133619,PRRC1
133746,JMY
134288,TM174
134288,A0A024RAN0
134353,LSM11
134359,POC5
134430,WDR36
134492,NUDC2
134510,UBCP1
134526,ACO12
134549,SHRM1
134728,IKBP1
134957,STXB5
135112,Q8N3C8
135112,B3KXK4
135112,H0Y5F6
135112,NCOA7
135295,SRS12
135458,HUS1B
135644,A0A1U9X8U1
135644,TRI40
135892,TRI50
135892,B7ZLG2
136051,ZN786
136319,Q69YG1
136319,MTPN
137392,CBAR1
137492,VP37A
137735,ABRA
137868,SGCZ
137868,Q08AT0
137886,UBX2B
137886,E5RJ36
138046,B3KT61
138046,RALYL
138065,A0A024R834
138065,RN183
138151,NACC2
138151,A0A024R8I0
138199,CARME
138639,A0A087WTF0
138639,PTPC1
138639,A8K0X7
138716,RP25L
139170,DC121
139231,F199X
139231,B0QYU2
139285,AMER1
139324,HDX
139341,FUND1
139599,MAGE2
139716,GAB3
140290,TCP1L
140456,Q7Z670
140456,ASB11
140459,ASB6
140459,F6TX30
140460,A0A024RCD9
140460,A0A024RC94
140460,ASB7
140461,F5GYF0
140461,ASB8
140462,A0A024RBW2
140462,ASB9
140462,A0A024RBW7
140462,A0A024RBZ4
140465,A0A024RB31
140465,MYL6B
140545,G5E940
140545,RNF32
140545,A0A024RD87
140597,TCAL2
140609,B2R8K8
140609,NEK7
140679,VIAAT
140685,A0A494BZW5
140685,Q6ZMU8
140685,ZBT46
140688,A0A087X0N3
140688,NOL4L
140688,Q6P0R2
140690,V9GYX4
140690,CTCFL
140690,A6XGM9
140690,V9GY73
140690,A6XGM0
140691,H0YL66
140691,TRI69
140710,SOGA1
140710,X6R3R3
140735,DYL2
140739,UBE2F
140775,SMCR8
140807,K2C72
140825,NEUL2
140836,A0A140VK85
140836,BAFL
140876,B7Z5S0
140876,B7Z3F0
140876,RIPR3
140876,A0A499FJE4
140885,SHPS1
140886,PABP5
140890,SREK1
140901,STK35
142678,MIB2
142679,DUS19
143098,MPP7
143162,B4E1N9
143162,FRPD2
143241,DYDC1
143279,B3KV18
143279,X6R824
143279,B4DIQ2
143279,HECD2
143384,CACL1
143425,SYT9
143458,LRAD3
143471,A0A087WYS6
143471,PSMA8
143471,Q4G1B8
143884,C19L2
144363,ETFR1
144455,E2F7
144699,FXL14
144717,SESQ1
145282,Q4G0U7
145282,MIPO1
145282,G5EA54
145282,A8K735
146050,ZSC29
146050,Q96AG1
146050,Q05BJ4
146057,TTBK2
146057,Q8IWY7
146059,CDAN1
146227,BEAN1
146310,RN151
146310,H3BNJ8
146540,ZN785
146540,A0A024QZC7
146542,A0A0S2Z633
146542,ZN688
146542,A0A024QZB6
146664,MGT5B
146691,B7Z671
146691,F5H3S6
146691,B7Z2U2
146691,TM1L2
146705,AP4AT
146713,RFOX3
146850,B3KRK9
146850,PI3R6
146852,C3TX97
146852,ODFP4
146909,KI18B
146909,Q6NWY8
146956,EME1
147007,TM199
147011,PRCA1
147040,KCD11
147040,A0A158RFT7
147138,B3KXZ8
147138,TMC8
147138,A0A024R8N8
147179,WIPF2
147339,CR025
147687,M0R230
147687,ZN417
147700,A0A024R0V3
147700,KLC3
147841,B4E086
147841,SPC24
147906,A0A0C4DFP1
147906,DACT3
147912,SIX5
147923,ZN420
148022,TCAM1
148066,ZNRF4
148170,BORG3
148223,CS025
148252,DIRA1
148398,SAM11
148534,TLCD4
148581,A0A0A0MRP4
148581,UBE2U
148581,A0A140VJY9
149041,B7ZMB3
149041,RC3H1
149041,B9EGU6
149345,SHSA4
